TweetID	Intent	Date	City	County	State	Country	Gender
550700606537474048	no	2015-1-1	San Angelo	Tom Green County	Texas	United States	x
550747566724640768	no	2015-1-1	x	x	x	x	x
550798647655284736	no	2015-1-1	x	x	x	x	x
550809218165800960	no	2015-1-2	x	x	x	United States	x
550839548218191872	no	2015-1-2	Toronto	Toronto	Ontario	Canada	x
550861562509271041	no	2015-1-2	x	x	x	United States	x
558498656085491714	no	2015-1-23	x	x	x	x	x
558504117384273920	no	2015-1-23	x	x	x	x	x
558511255368237056	no	2015-1-23	x	x	West Virginia	United States	x
558521010207485953	yes	2015-1-23	x	x	Kansas	United States	x
558587669341802496	yes	2015-1-23	x	x	x	x	x
558606783556878336	no	2015-1-23	x	x	x	x	x
558620206470553600	no	2015-1-23	x	x	x	x	x
558630865622679552	no	2015-1-23	x	x	x	x	x
558677607420403713	no	2015-1-23	New York	New York County	New York	United States	x
558681839867408384	no	2015-1-23	x	x	New York	United States	x
558687054771802112	no	2015-1-23	x	x	x	x	x
558691731223625728	no	2015-1-23	x	x	x	x	x
558738809136107520	yes	2015-1-23	x	x	x	x	x
558773453042352130	no	2015-1-23	x	x	x	x	x
558781961443872768	no	2015-1-24	x	x	California	United States	x
558812496665260032	no	2015-1-24	x	x	x	x	x
558837623712542720	yes	2015-1-24	x	x	x	x	x
551274325022883841	no	2015-1-3	x	x	x	Australia	x
551274460464963584	no	2015-1-3	x	x	x	United States	x
551278850941136896	no	2015-1-3	x	x	x	United States	x
551282406473629696	yes	2015-1-3	Belmont	Gaston County	North Carolina	United States	x
551298724949811202	no	2015-1-3	x	x	x	x	x
551301986860417024	no	2015-1-3	London	London	England	United Kingdom	x
551340025020157952	no	2015-1-3	x	x	x	United States	x
551373506475458560	no	2015-1-3	x	x	x	x	x
551388400545062914	no	2015-1-3	Great Yarmouth	Norfolk	England	United Kingdom	x
551422623658549248	no	2015-1-3	London	London	England	United Kingdom	x
551451824965038080	no	2015-1-3	x	x	Maryland	United States	x
551458283119448064	no	2015-1-3	x	x	Tennessee	United States	x
551471933641224193	no	2015-1-3	Bethesda	Montgomery County	Maryland	United States	x
551509962724106240	no	2015-1-3	x	x	x	x	x
551520216400687105	no	2015-1-3	x	Bedfordshire	England	United Kingdom	x
551525822621044736	no	2015-1-3	x	x	England	United Kingdom	x
551527808808144897	no	2015-1-3	x	x	x	x	x
551542749145468928	no	2015-1-4	x	x	California	United States	x
554889054643183616	no	2015-1-13	x	x	New York	United States	x
554894525102297089	no	2015-1-13	Portland	Multnomah County	Oregon	United States	x
554943198808666114	no	2015-1-13	x	x	x	x	x
554974833831084032	no	2015-1-13	x	x	x	United States	x
555006073208201217	no	2015-1-13	x	x	x	United States	x
555052908891234305	no	2015-1-13	x	x	New York	United States	x
555054016791470080	no	2015-1-13	x	x	x	x	x
555056053738815488	yes	2015-1-13	x	x	x	x	x
555066271273058306	no	2015-1-13	x	x	California	United States	x
555080609693847552	no	2015-1-13	Chicago	Cook County	Illinois	United States	x
555080624394883072	no	2015-1-13	x	x	New York	United States	x
555095903737241600	no	2015-1-13	x	x	x	Greece	x
555104008843825153	yes	2015-1-13	x	x	Maryland	United States	x
555129508143972353	yes	2015-1-13	x	x	New York	United States	x
555134923791536129	yes	2015-1-13	x	x	x	x	x
555164443811020800	no	2015-1-14	x	x	x	x	x
555168987009789953	no	2015-1-14	x	x	x	x	x
555177534204420096	no	2015-1-14	x	x	Florida	United States	x
555180673074733058	no	2015-1-14	x	x	x	x	x
555186371355488257	no	2015-1-14	x	x	x	x	x
555592823853297664	yes	2015-1-15	x	x	x	x	x
555608971877564416	no	2015-1-15	Pittsburgh	Allegheny County	Pennsylvania	United States	x
555751615760982016	no	2015-1-15	x	x	x	x	x
555767274456379392	yes	2015-1-15	x	x	x	x	x
555771757345665026	no	2015-1-15	Prescott	Yavapai County	Arizona	United States	x
555773153650425857	yes	2015-1-15	x	x	x	x	x
555791135613132801	no	2015-1-15	x	x	x	x	x
555791268886761472	no	2015-1-15	x	x	x	x	x
555795534342930432	no	2015-1-15	Seattle	King County	Washington	United States	x
555795708021067776	no	2015-1-15	Brooklyn	Kings County	New York	United States	x
555795930599804928	no	2015-1-15	x	x	x	x	x
555796389998108673	no	2015-1-15	x	x	x	x	x
555797102408658944	no	2015-1-15	x	x	x	x	x
555803511871377408	no	2015-1-15	x	x	x	x	x
555805344673173504	no	2015-1-15	Santa Barbara	Santa Barbara County	California	United States	x
555809668967432193	no	2015-1-15	x	x	x	x	x
555810199853084672	no	2015-1-15	x	x	x	x	x
555811011416973312	no	2015-1-15	x	x	Texas	United States	x
555813629954883584	no	2015-1-15	x	x	x	x	x
555820522542731265	yes	2015-1-15	x	x	Pennsylvania	United States	x
555820522542731265	yes	2015-1-15	x	x	Pennsylvania	United States	x
555820522542731265	yes	2015-1-15	x	x	Pennsylvania	United States	x
555822689839890432	no	2015-1-15	x	x	x	x	x
555823953340809216	no	2015-1-15	Indianapolis	Marion County	Indiana	United States	x
555825529266266112	no	2015-1-15	San Antonio	Bexar County	Texas	United States	x
555828194603835392	no	2015-1-15	x	x	x	x	x
555833198957969408	no	2015-1-15	Houston	Harris County	Texas	United States	x
555833573811716097	no	2015-1-15	x	x	x	x	x
555834329926860800	no	2015-1-15	x	x	x	Pakistan	x
555834409799000064	no	2015-1-15	x	x	x	x	x
555834715442143233	no	2015-1-15	x	x	x	x	x
555841472994758656	no	2015-1-15	x	x	x	x	x
555850991237885956	yes	2015-1-15	x	x	x	x	x
555857349122867200	no	2015-1-15	x	x	Colorado	United States	x
555861280905756672	no	2015-1-15	x	x	x	x	x
555862188205015042	no	2015-1-15	x	x	x	x	x
555862775721771009	no	2015-1-15	Portland	Multnomah County	Oregon	United States	x
555870208619843584	no	2015-1-15	x	x	California	United States	x
555887940287492096	yes	2015-1-16	x	x	x	x	x
555890584523513856	no	2015-1-16	x	x	x	x	x
555890653972807680	no	2015-1-16	x	x	x	x	x
555897988719976449	no	2015-1-16	x	x	x	x	x
555898974024904704	no	2015-1-16	x	x	x	x	x
555904562557882368	no	2015-1-16	x	x	x	x	x
555917705325600768	yes	2015-1-16	x	x	x	x	x
555941552233906177	no	2015-1-16	Las Vegas	Clark County	Nevada	United States	x
555950261467086852	no	2015-1-16	x	x	x	x	x
555952434971815936	no	2015-1-16	x	x	x	x	x
560129937118867456	no	2015-1-27	x	x	Pennsylvania	United States	x
560139954723241984	no	2015-1-27	Beloit	Rock County	Wisconsin	United States	x
560142523906420736	no	2015-1-27	x	x	x	x	x
560148078922326017	no	2015-1-27	x	x	x	x	x
560150253723074560	no	2015-1-27	x	x	California	United States	x
560160353418756096	no	2015-1-27	x	x	x	x	x
560163005346766848	no	2015-1-27	x	x	x	x	x
560174910044381184	no	2015-1-27	x	x	x	x	x
560293488701366272	yes	2015-1-28	x	x	x	x	x
551969908830244865	no	2015-1-5	San Leandro	Alameda County	California	United States	x
552106054960431104	no	2015-1-5	x	x	x	x	x
552126499579371520	no	2015-1-5	x	x	x	x	x
552131836428562432	no	2015-1-5	x	x	x	x	x
552148249729982465	yes	2015-1-5	South San Francisco	San Mateo County	California	United States	x
552149837136019457	no	2015-1-5	x	x	x	x	x
552157695306768385	no	2015-1-5	x	x	x	x	x
552168412634312704	no	2015-1-5	Lincoln	Lancaster County	Nebraska	United States	x
552194744294862849	no	2015-1-5	x	x	California	United States	x
552208811269033984	yes	2015-1-5	x	x	x	x	x
552227769237925888	no	2015-1-5	x	x	x	x	x
552228662821781504	no	2015-1-5	x	x	x	x	x
552250660100403200	no	2015-1-5	x	x	x	Philippines	x
552256977041371139	yes	2015-1-6	x	x	Texas	United States	x
552289755741052928	yes	2015-1-6	x	x	x	x	x
559272696178298881	no	2015-1-25	Venice Beach	Los Angeles County	California	United States	x
559435860035506177	no	2015-1-25	Lagos	Eti-Osa	Lagos	Nigeria	x
559437439295848448	no	2015-1-25	x	x	x	x	x
559522069549813760	no	2015-1-26	x	x	x	x	x
559534144955228160	no	2015-1-26	x	x	x	x	x
559538459212136449	yes	2015-1-26	Toronto	Toronto	Ontario	Canada	x
552797060752093185	no	2015-1-7	x	x	Maryland	United States	x
552816477125242880	no	2015-1-7	x	x	x	United States	x
552817509900906496	no	2015-1-7	x	x	x	United States	x
552824155293614081	yes	2015-1-7	x	x	x	x	x
552829802823294976	no	2015-1-7	x	x	x	x	x
552837007248871426	no	2015-1-7	x	x	x	x	x
552843103636185090	no	2015-1-7	x	x	x	x	x
552849182869188608	yes	2015-1-7	x	x	x	x	x
552895664388980737	no	2015-1-7	Los Angeles	Los Angeles County	California	United States	x
552907457308418048	yes	2015-1-7	Pittsburgh	Allegheny County	Pennsylvania	United States	x
552911939530424322	no	2015-1-7	x	x	x	United States	x
552922375051046912	no	2015-1-7	x	x	x	x	x
552927082347757568	no	2015-1-7	x	x	Connecticut	United States	x
552947483266265088	yes	2015-1-7	x	x	California	United States	x
552956575292604416	no	2015-1-7	Lincoln	Talladega County	Alabama	United States	x
552959816163799040	no	2015-1-7	x	x	x	x	x
552984361650647040	yes	2015-1-8	x	x	Michigan	United States	x
552989612734296064	no	2015-1-8	x	x	x	x	x
553029121891397633	no	2015-1-8	x	x	x	x	x
553042718486966272	no	2015-1-8	San Diego	San Diego County	California	United States	x
553061755186716672	no	2015-1-8	x	x	x	x	x
553073101068443648	no	2015-1-8	x	x	x	x	x
553108412712493056	no	2015-1-8	Las Vegas	Clark County	Nevada	United States	x
553181508555784194	no	2015-1-8	Brooklyn	Kings County	New York	United States	x
553189636567478272	no	2015-1-8	x	x	California	United States	x
553189726443036672	no	2015-1-8	x	x	x	x	x
553206497765629952	no	2015-1-8	x	x	x	x	x
553248402021318658	no	2015-1-8	Dallas	Tarrant County	Texas	United States	x
553250137246801920	yes	2015-1-8	x	x	x	x	x
553266715946012672	yes	2015-1-8	x	x	x	x	x
553270642988961792	yes	2015-1-8	x	x	x	x	x
553277783863214080	yes	2015-1-8	x	x	x	x	x
553286344311853057	no	2015-1-8	x	x	x	x	x
553311107658842113	yes	2015-1-8	x	x	x	x	x
553331895673438208	no	2015-1-8	x	x	x	x	x
553361503974223872	yes	2015-1-9	x	x	x	x	x
553405211616632832	no	2015-1-9	x	x	x	x	x
556833803055144960	no	2015-1-18	x	x	x	x	x
556855001432477696	no	2015-1-18	x	x	x	x	x
556856884549136385	no	2015-1-18	x	x	Texas	United States	x
556865389171597312	no	2015-1-18	x	x	Utah	United States	x
556871313935966209	no	2015-1-18	Brighton	East Sussex	England	United Kingdom	x
556891161596788736	no	2015-1-18	West Chester	Chester County	Pennsylvania	United States	x
556902318952566787	no	2015-1-18	x	x	x	x	x
557003303079669760	no	2015-1-19	x	x	x	x	x
557006475466657793	no	2015-1-19	x	x	x	x	x
556315407057813504	no	2015-1-17	Killeen	Bell County	Texas	United States	x
556323588069154817	no	2015-1-17	x	x	Texas	United States	x
556329027808407552	no	2015-1-17	x	x	x	x	x
556336463428997120	no	2015-1-17	x	x	California	United States	x
556374339520438272	no	2015-1-17	Santa Fe	Monroe County	Missouri	United States	x
556487248867119104	no	2015-1-17	x	x	x	x	x
556490056006123520	yes	2015-1-17	x	x	x	x	x
556506532909973504	no	2015-1-17	Los Angeles	Los Angeles County	California	United States	x
556533175804235776	no	2015-1-17	Oswego	Oswego County	New York	United States	x
556559539190112256	yes	2015-1-17	x	x	x	x	x
556566286004527107	yes	2015-1-17	x	x	California	United States	x
556566393668124672	yes	2015-1-17	x	x	California	United States	x
556619066665074689	no	2015-1-18	x	x	x	x	x
556627187189968898	no	2015-1-18	x	x	x	x	x
556636385646772224	no	2015-1-18	x	x	x	x	x
556664752882339840	no	2015-1-18	x	x	x	x	x
559948259611791360	yes	2015-1-27	Chandler	Maricopa County	Arizona	United States	x
560050848383119360	yes	2015-1-27	x	x	x	x	x
560104264790736896	yes	2015-1-27	x	x	x	x	x
560115648911933440	yes	2015-1-27	New York	New York County	New York	United States	x
560126346069020672	no	2015-1-27	x	x	x	x	x
560127259336781825	yes	2015-1-27	x	x	x	x	x
680646187326783488	yes	2015-12-26	x	x	x	x	x
680750906841776128	no	2015-12-26	x	x	x	x	x
680784040090288132	no	2015-12-26	x	x	x	x	x
681739354075729922	no	2015-12-29	x	x	x	x	x
681833361501913089	no	2015-12-29	Bridgeport	Fairfield County	Connecticut	United States	x
681846171107594240	no	2015-12-29	x	x	x	x	x
681919768929026048	no	2015-12-29	x	x	Ohio	United States	x
681943797807222784	no	2015-12-29	Pittsburgh	Allegheny County	Pennsylvania	United States	x
681983490649395200	yes	2015-12-29	x	x	x	x	x
677054275109781504	no	2015-12-16	x	x	x	x	x
677124313670148101	yes	2015-12-16	x	x	x	x	x
677167161694167040	no	2015-12-16	Washington	District of Columbia	District of Columbia	United States	x
677230806906048512	no	2015-12-16	x	x	x	x	x
677260237737455617	yes	2015-12-16	Kinston	Lenoir County	North Carolina	United States	x
677262471665754113	no	2015-12-16	x	x	x	x	x
677308807891066880	no	2015-12-17	x	x	x	x	x
677308815780483072	no	2015-12-17	x	x	x	x	x
677326432532627461	no	2015-12-17	x	x	x	x	x
677326536207433728	no	2015-12-17	x	x	x	x	x
678104006405840896	no	2015-12-19	x	x	x	x	x
678198656705495040	no	2015-12-19	x	x	x	x	x
678226262004015105	yes	2015-12-19	x	x	x	x	x
678234380616138752	no	2015-12-19	Bristol	Sullivan County	Tennessee	United States	x
678360254363672576	no	2015-12-19	x	x	x	x	x
674480130828460032	no	2015-12-9	x	x	x	United States	x
674606106140942336	no	2015-12-9	x	x	x	x	x
674626609509302276	no	2015-12-9	Miami	Miami-Dade County	Florida	United States	x
674632870539980800	no	2015-12-9	x	x	x	x	x
674669571580649472	yes	2015-12-9	x	x	x	x	x
674679516296450048	no	2015-12-9	x	x	x	x	x
674690362418532352	no	2015-12-9	Manchester	Lancashire	England	United Kingdom	x
674744244397936640	no	2015-12-10	London	London	England	United Kingdom	x
674746138503864320	yes	2015-12-10	x	x	x	x	x
674778848060313600	yes	2015-12-10	x	x	x	x	x
674786924901482496	no	2015-12-10	x	x	x	x	x
674787785602162688	no	2015-12-10	x	x	x	x	x
673479056814379008	no	2015-12-6	x	x	New Jersey	United States	x
673524862745493506	yes	2015-12-6	x	x	x	x	x
673581832252846080	no	2015-12-6	x	x	Missouri	United States	x
673672152718135296	yes	2015-12-7	Toronto	Toronto	Ontario	Canada	x
673683694218006528	no	2015-12-7	x	x	x	x	x
673727844447444993	no	2015-12-7	x	x	x	x	x
677555722457120769	no	2015-12-17	x	x	x	x	x
677575039105896448	no	2015-12-17	Los Angeles	Los Angeles County	California	United States	x
677575098153353216	no	2015-12-17	x	x	x	x	x
677575142818512897	no	2015-12-17	x	x	x	x	x
677583402724368386	no	2015-12-17	x	x	x	Australia	x
677642774569709568	no	2015-12-18	x	x	x	x	x
677708799076114432	no	2015-12-18	x	x	x	United States	x
679931550801244160	no	2015-12-24	x	x	x	x	x
679976538884837376	yes	2015-12-24	x	x	x	x	x
680092340858568705	no	2015-12-24	Lagos	Eti-Osa	Lagos	Nigeria	x
680112180310728704	no	2015-12-24	x	x	x	x	x
672750364400201728	yes	2015-12-4	x	x	x	x	x
672772612611809280	yes	2015-12-4	x	x	x	United States	x
672777567313649665	no	2015-12-4	x	x	California	United States	x
672840966051651584	no	2015-12-4	x	x	x	x	x
672842014967398400	no	2015-12-4	x	x	x	x	x
672851207006777344	no	2015-12-4	x	x	x	x	x
672909411438858240	yes	2015-12-4	x	x	x	x	x
672930136103264260	no	2015-12-5	x	x	x	United States	x
672941518244589568	no	2015-12-5	x	x	x	x	x
672951399949320193	no	2015-12-5	x	x	Oklahoma	United States	x
672956852938887169	no	2015-12-5	x	x	x	x	x
676409390061256705	no	2015-12-14	San Antonio	Bexar County	Texas	United States	x
676440141850935296	yes	2015-12-14	Buffalo	Erie County	New York	United States	x
676457981018509312	no	2015-12-14	x	x	Ohio	United States	x
676494851848978433	yes	2015-12-14	x	x	x	x	x
676508418992177152	no	2015-12-14	Austin	Travis County	Texas	United States	x
676515439275458560	no	2015-12-14	x	x	x	x	x
676545442092466176	yes	2015-12-14	x	x	x	x	x
676568716977377280	no	2015-12-15	x	x	x	x	x
675579586885758976	no	2015-12-12	x	x	California	United States	x
675702859141369856	no	2015-12-12	x	x	Connecticut	United States	x
675707042888343552	no	2015-12-12	x	x	x	x	x
675759371750625280	yes	2015-12-12	x	x	x	x	x
675806694383988736	no	2015-12-12	New York	New York County	New York	United States	x
675847067382583296	no	2015-12-13	x	x	x	x	x
671932729450209280	yes	2015-12-2	x	x	Pennsylvania	United States	x
672113452534669312	no	2015-12-2	London	London	England	United Kingdom	x
672189406002995200	no	2015-12-2	x	x	x	x	x
672220883340165124	no	2015-12-3	x	x	x	x	x
672276560582340608	yes	2015-12-3	x	x	x	x	x
679474984096419840	no	2015-12-23	Herndon	Fairfax County	Virginia	United States	x
674840190104416256	yes	2015-12-10	x	x	x	x	x
674947623992864769	yes	2015-12-10	x	x	West Virginia	United States	x
674969043829321729	no	2015-12-10	x	x	x	x	x
674978640937922561	no	2015-12-10	Cornwall	Orange County	New York	United States	x
674995711641976833	no	2015-12-10	Boston	Suffolk County	Massachusetts	United States	x
675077900106899457	no	2015-12-10	x	x	x	x	x
675098732644466689	no	2015-12-10	Ann Arbor	Washtenaw County	Michigan	United States	x
675106901227667456	no	2015-12-11	x	x	x	x	x
675107406934884358	no	2015-12-11	x	x	x	x	x
675110661370880001	no	2015-12-11	x	x	x	x	x
675119591257939968	no	2015-12-11	x	x	x	x	x
675129278174994433	yes	2015-12-11	x	x	x	x	x
675171318120259584	no	2015-12-11	x	x	x	x	x
682116809009553408	yes	2015-12-30	x	x	x	x	x
682247653560848384	no	2015-12-30	x	x	x	x	x
682359890459922434	no	2015-12-31	Chicago	Cook County	Illinois	United States	x
682382331739549696	no	2015-12-31	x	x	x	x	x
678499579726204928	no	2015-12-20	x	x	California	United States	x
678539101411348480	no	2015-12-20	x	x	x	x	x
678570744591351809	no	2015-12-20	x	x	x	x	x
678624793353060352	no	2015-12-20	x	x	x	x	x
678680349690474496	no	2015-12-20	x	x	x	United Kingdom	x
681188091269394432	yes	2015-12-27	x	x	x	x	x
681270690218029056	no	2015-12-28	x	x	x	x	x
679633810116313089	no	2015-12-23	x	x	x	x	x
679743934000545792	no	2015-12-23	x	x	x	x	x
679828070107377666	yes	2015-12-24	Cortland	Trumbull County	Ohio	United States	x
672296399732649985	no	2015-12-3	x	x	Arizona	United States	x
672298363103150080	no	2015-12-3	x	x	x	x	x
672298585866792960	no	2015-12-3	x	x	x	x	x
672305760412573696	yes	2015-12-3	x	x	x	x	x
672306932808486912	no	2015-12-3	Los Angeles	Los Angeles County	California	United States	x
672434120874549248	no	2015-12-3	Poughkeepsie	Dutchess County	New York	United States	x
672435319636144128	no	2015-12-3	Denver	Denver County	Colorado	United States	x
672528558145871872	no	2015-12-3	x	x	Nevada	United States	x
672535281426370560	yes	2015-12-3	x	x	x	x	x
672537184466026496	no	2015-12-3	St Paul	Ramsey County	Minnesota	United States	x
672638064045522944	yes	2015-12-4	x	x	x	x	x
672640899210280972	yes	2015-12-4	x	x	x	x	x
675918243660357634	yes	2015-12-13	x	x	Virginia	United States	x
676013936508977152	no	2015-12-13	Melbourne	x	Victoria	Australia	x
676077836797534208	yes	2015-12-13	x	x	Arizona	United States	x
676176882572873729	no	2015-12-13	x	x	x	United States	x
678813709205114880	no	2015-12-21	x	x	x	x	x
678825098074333185	yes	2015-12-21	x	x	Florida	United States	x
678836920068145153	no	2015-12-21	x	x	Illinois	United States	x
678954139972321281	no	2015-12-21	x	x	x	x	x
678968145902718976	yes	2015-12-21	x	x	x	x	x
679009982575206400	yes	2015-12-21	Ann Arbor	Washtenaw County	Michigan	United States	x
679014775456718848	no	2015-12-21	Toronto	Toronto	Ontario	Canada	x
679021778677702656	no	2015-12-21	x	x	x	x	x
679054023824039937	no	2015-12-21	Calgary	Alberta	Alberta	Canada	x
679149493263073281	no	2015-12-22	x	x	x	x	x
677811002407149568	no	2015-12-18	x	x	x	x	x
677846282946420736	no	2015-12-18	x	x	x	x	x
677887672119984128	no	2015-12-18	x	x	x	x	x
677904673118879744	no	2015-12-18	x	x	California	United States	x
677904704941125632	no	2015-12-18	x	x	x	x	x
677930330012028928	no	2015-12-18	x	x	x	x	x
677944700947578880	yes	2015-12-18	x	x	x	x	x
677961693507543042	no	2015-12-18	x	x	x	x	x
677971747434602496	no	2015-12-18	x	x	x	x	x
678031319981404160	yes	2015-12-19	x	x	x	x	x
682454189025423360	no	2015-12-31	x	x	x	x	x
682576825156022272	no	2015-12-31	Providence	Providence County	Rhode Island	United States	x
682585656363712513	no	2015-12-31	Denver	Denver County	Colorado	United States	x
682596346872893440	no	2015-12-31	x	x	x	x	x
682751054224568321	no	2016-1-1	x	x	x	x	x
675182121472888832	no	2015-12-11	x	x	x	x	x
675244105094533120	yes	2015-12-11	x	x	x	x	x
675244105094533120	yes	2015-12-11	x	x	x	x	x
675270309126115329	no	2015-12-11	x	x	Indiana	United States	x
675274240124260352	no	2015-12-11	Austin	Travis County	Texas	United States	x
675290397095129090	no	2015-12-11	Falkirk	Stirlingshire	Scotland	United Kingdom	x
675315041449693184	no	2015-12-11	x	x	x	Canada	x
675326426309005312	no	2015-12-11	Cambridge	Middlesex County	Massachusetts	United States	x
675351465314156544	no	2015-12-11	x	x	x	x	x
675394903791280128	yes	2015-12-11	Atlanta	Fulton County	Georgia	United States	x
675408343364730880	no	2015-12-11	x	x	North Carolina	United States	x
675438989638258688	no	2015-12-11	x	x	x	x	x
675471648389128192	no	2015-12-12	x	x	California	United States	x
675478426594074624	no	2015-12-12	Seattle	King County	Washington	United States	x
675505836546887680	no	2015-12-12	x	x	x	x	x
671575567653724160	no	2015-12-1	x	x	x	x	x
671611787318546433	no	2015-12-1	x	x	x	x	x
671641484765040641	yes	2015-12-1	x	x	x	x	x
671667191071272960	no	2015-12-1	Louisville	Jefferson County	Kentucky	United States	x
671679149430427648	no	2015-12-1	Washington	District of Columbia	District of Columbia	United States	x
671784036508041216	no	2015-12-1	x	x	x	x	x
671815879991164928	no	2015-12-1	x	x	New Jersey	United States	x
671890018344960000	yes	2015-12-2	Sacramento	Sacramento County	California	United States	x
671909456679145473	no	2015-12-2	x	x	x	Canada	x
673775511538036736	no	2015-12-7	x	x	x	x	x
673842648403283968	no	2015-12-7	Baltimore	Baltimore City	Maryland	United States	x
673863273830203393	no	2015-12-7	x	x	x	x	x
673871508863909888	no	2015-12-7	x	x	x	India	x
673880776832851968	no	2015-12-7	Oak Park	Cook County	Illinois	United States	x
673926356368039938	no	2015-12-7	x	x	x	United Kingdom	x
673940578707628034	no	2015-12-7	x	x	x	x	x
673955852953473024	no	2015-12-7	Fort Myers	Lee County	Florida	United States	x
673969209873932288	no	2015-12-7	x	x	x	x	x
673971387409809408	no	2015-12-7	London	London	England	United Kingdom	x
674044546968190977	yes	2015-12-8	x	x	x	x	x
674058859971907585	no	2015-12-8	Washington	District of Columbia	District of Columbia	United States	x
674264718362718209	no	2015-12-8	x	x	New Jersey	United States	x
674293594820358145	no	2015-12-8	Atlanta	Fulton County	Georgia	United States	x
674303765646807040	no	2015-12-8	x	x	x	x	x
674330076993966081	no	2015-12-8	x	x	x	x	x
674334392290947072	no	2015-12-8	Delray Beach	Palm Beach County	Florida	United States	x
674361999720103940	no	2015-12-8	x	x	x	x	x
674369896839540737	no	2015-12-8	x	x	North Carolina	United States	x
674380680705540097	no	2015-12-9	x	x	x	x	x
674385604885405697	yes	2015-12-9	x	x	x	x	x
681528473861488640	no	2015-12-28	x	x	x	x	x
681044379625222144	no	2015-12-27	Denton	Jeff Davis County	Georgia	United States	x
676675149244960769	no	2015-12-15	x	x	x	x	x
676788456085786625	no	2015-12-15	x	x	x	x	x
676870638162825217	no	2015-12-15	x	x	x	x	x
676872771616509956	no	2015-12-15	x	x	California	United States	x
676900874212540416	no	2015-12-15	x	x	x	x	x
676900989589446656	no	2015-12-15	x	x	x	x	x
676901037194768385	no	2015-12-15	x	x	x	x	x
676956523633971209	no	2015-12-16	Houston	Harris County	Texas	United States	x
673008548712808448	no	2015-12-5	Phoenix	Maricopa County	Arizona	United States	x
673117129609256960	no	2015-12-5	x	x	x	Greece	x
673122941723217920	no	2015-12-5	x	x	x	United States	x
673140463403184128	no	2015-12-5	Boston	Suffolk County	Massachusetts	United States	x
673178658912235520	no	2015-12-5	Santa Barbara	Santa Barbara County	California	United States	x
673202399054454784	yes	2015-12-5	x	x	x	x	x
673264964551974913	no	2015-12-5	x	x	South Carolina	United States	x
677489445793374208	no	2015-12-17	x	x	x	x	x
677496347247951872	no	2015-12-17	Reading	Lyon County	Kansas	United States	x
680275520215453696	no	2015-12-25	x	x	x	x	x
680384900504014848	yes	2015-12-25	x	x	x	x	x
680395472649900032	no	2015-12-25	x	x	x	x	x
680545494439964673	yes	2015-12-26	x	x	Georgia	United States	x
682897948166983680	no	2016-1-1	Liverpool	Merseyside	England	United Kingdom	F
682903136638517249	no	2016-1-1	Johns Creek	Fulton County	Georgia	United States	M
682945665719140352	no	2016-1-1	x	x	x	x	F
682951723942543360	no	2016-1-1	x	x	x	India	M
683151792851517441	no	2016-1-2	x	x	x	India	M
683318812364558336	no	2016-1-2	x	x	x	United States	M
683383319082446848	no	2016-1-2	x	x	Wales	United Kingdom	F
683411837619159041	yes	2016-1-2	x	x	x	x	F
683457556937859073	no	2016-1-3	x	x	x	India	M
683999555768184832	no	2016-1-4	x	x	x	United States	M
684278570231922688	no	2016-1-5	x	x	x	France	F
684323432452866048	no	2016-1-5	x	x	x	United States	M
684323440497561601	no	2016-1-5	x	x	x	x	F
684406274289610753	no	2016-1-5	Baton Rouge	East Baton Rouge Parish	Louisiana	United States	F
684410032545386497	no	2016-1-5	Springfield	Greene County	Missouri	United States	F
684410413623029760	no	2016-1-5	x	x	New York	United States	F
684427399555977217	no	2016-1-5	x	x	x	x	M
684429110261616640	no	2016-1-5	x	x	x	x	M
684454491765239808	yes	2016-1-5	x	x	x	x	M
684457517586460673	yes	2016-1-5	x	x	x	x	M
684488297645645824	no	2016-1-5	x	x	Ohio	United States	F
684489089467420672	no	2016-1-5	x	x	x	x	M
684502667264036865	no	2016-1-5	x	x	x	Nigeria	F
684523030664450048	no	2016-1-5	Williamsville	Erie County	New York	United States	F
684632681892593664	yes	2016-1-6	x	x	x	x	M
684662584943849472	no	2016-1-6	Manchester	Lancashire	England	United Kingdom	M
684732978988236801	no	2016-1-6	x	x	x	India	M
684781075755749376	yes	2016-1-6	x	x	California	United States	F
684838075042762753	no	2016-1-6	x	x	x	x	F
684838320010989568	no	2016-1-6	Salt Lake City	Salt Lake County	Utah	United States	M
684916718397952002	yes	2016-1-7	x	x	x	x	F
684933573821001728	no	2016-1-7	x	x	x	India	M
685089026307571712	no	2016-1-7	x	x	x	x	F
685457453971042305	no	2016-1-8	x	x	x	x	M
685493457037598720	no	2016-1-8	x	x	x	x	F
685493663548325888	no	2016-1-8	x	x	x	x	F
685493813725364225	no	2016-1-8	x	x	x	x	F
685587875451252736	no	2016-1-8	x	x	x	x	F
685637968275582976	no	2016-1-9	x	x	Ohio	United States	M
685655081002336257	no	2016-1-9	x	x	x	New Zealand	M
685677847004983296	yes	2016-1-9	x	x	x	x	F
685699068283219968	yes	2016-1-9	x	x	x	x	M
685734678779662337	no	2016-1-9	x	x	x	x	F
685736549242245120	no	2016-1-9	x	x	x	x	M
685740342042357764	no	2016-1-9	x	x	x	x	M
685964292122783744	no	2016-1-9	x	x	x	x	F
685978158525485060	no	2016-1-10	x	x	x	x	F
686035915983032321	no	2016-1-10	x	x	x	x	F
686035955271086080	no	2016-1-10	x	x	x	x	F
686036050968363009	no	2016-1-10	x	x	x	x	F
